loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,issue_d_Jan-2019,issue_d_Mar-2019,initial_list_status_w,next_pymnt_d_May-2019,application_type_Joint App,loan_status
10800,0.1614,380.45,48000,9.88,0,1,8,0,10200,8,10326.46,10326.46,751.22,751.22,473.54,277.68,0,0,0,380.45,0,1,0,0,25960,1,4,0,1,16,15760,100,2,3,4371,83,15400,0,0,1,4,3245,5200,66.2,0,0,40,35,3,3,0,3,3,0,4,4,4,4,4,4,4,4,8,0,0,0,2,100,50,0,0,31233,25960,15400,15833,0,0,1,0,0,1,0,1,0,0,low_risk
18000,0.0646,551.36,76000,17.12,0,0,16,0,16415,18,17088.63,17088.63,1096.26,1096.26,911.37,184.89,0,0,0,551.36,0,1,0,0,48332,0,9,0,1,17,31917,81,0,1,13930,70,29700,0,0,0,2,3021,12785,56.2,0,0,100,76,23,17,0,23,17,8,4,4,5,5,11,7,7,4,16,0,0,0,0,50,0,0,0,69005,48332,29200,39305,0,0,1,1,0,1,0,1,0,0,low_risk
8000,0.1992,296.99,21000,33.49,1,0,18,0,4035,23,7668.89,7668.89,585.13,585.13,331.11,254.02,0,0,0,296.99,0,1,0,0,6119,0,1,0,1,21,2084,26,0,10,893,24,17400,1,0,0,11,340,4850,41.6,1,0,77,37,16,16,0,16,20,2,7,9,8,9,3,17,20,9,18,0,0,1,0,90.9,25,0,0,25422,6119,8300,8022,0,0,1,0,0,1,0,1,0,1,low_risk
28000,0.1072,912.98,80000,10.19,0,0,11,0,11744,32,26668.39,26668.39,1809.28,1809.28,1331.61,477.67,0,0,0,912.98,0,1,0,0,191330,0,1,1,1,9,10134,72,0,0,6115,39,42700,2,0,2,3,17394,21225,33.9,0,0,165,230,45,9,4,50,9,0,2,3,4,7,8,9,20,3,11,0,0,0,1,100,0,0,0,230732,21878,32100,14032,1,0,0,0,1,1,0,1,0,1,low_risk
15000,0.0756,467.01,58417.56,38.89,0,2,22,1,18344,43,14252.63,14252.63,915.12,915.12,747.37,167.75,0,0,0,467.01,0,1,0,0,76196,3,3,2,4,5,57852,85,2,4,7556,30,123700,1,4,2,8,3463,54672,19.6,0,0,92,172,1,1,1,1,5,0,7,9,12,14,18,19,24,9,22,0,0,0,4,100,8.3,1,0,206808,76196,68000,83108,0,0,1,0,1,1,0,1,0,0,low_risk
15000,0.1797,542.07,94000,21.47,0,0,19,0,33012,69,14411.66,14411.66,1069.16,1069.16,588.34,480.82,0,0,0,542.07,0,1,0,0,210020,2,4,0,3,17,19050,42,3,4,5003,61,39900,0,12,1,7,11054,0,100.8,0,0,188,232,2,2,3,37,8,0,5,11,5,7,39,14,27,11,19,0,0,0,3,100,100,0,0,267938,52062,20300,45386,1,0,0,1,0,1,0,1,1,0,low_risk
21475,0.1894,556.37,186000,14.34,3,1,16,0,1486,25,21036.72,21036.72,1090.14,1090.14,438.28,651.86,0,0,0,556.37,0,1,0,0,821806,4,4,3,5,2,101396,100,0,0,1299,80,16700,2,1,5,6,54787,12301,9.6,0,0,88,129,35,2,1,35,1,3,1,2,4,4,13,6,6,2,16,0,0,0,4,87.5,0,0,0,852431,279705,13600,108351,1,0,0,0,0,1,0,1,0,0,low_risk
5500,0.0756,171.24,48000,14.23,0,2,12,0,5189,44,5225.96,5225.96,340.17,340.17,274.04,66.13,0,0,0,171.24,0,1,0,0,55072,2,3,2,4,2,41946,64,2,2,1810,19,47900,2,11,3,6,4589,24819,8.1,0,0,126,321,5,2,6,30,0,0,2,6,3,12,18,8,19,6,12,0,0,0,4,100,0,0,0,104376,47135,27000,45205,0,1,0,1,0,1,0,1,0,0,low_risk
27000,0.1894,988.9,68750,33.02,0,0,20,0,26543,25,25865.62,25865.62,1949.39,1949.39,1134.38,815.01,0,0,0,988.9,0,1,0,0,80090,0,3,0,1,19,53547,83,1,3,3464,79,37100,1,0,1,4,4005,8630,64.6,0,0,150,102,9,9,0,18,9,0,11,15,12,13,7,17,18,15,20,0,0,0,1,100,58.3,0,0,101432,80090,24400,64332,0,1,0,1,0,1,0,1,0,0,low_risk
22000,0.1298,500.35,100000,27.69,0,1,13,0,29993,33,21472.4,21472.4,984.84,984.84,527.6,457.24,0,0,0,500.35,0,1,0,0,597217,3,3,1,2,8,29484,90,2,4,6649,57,59900,0,3,6,10,45940,15020,42.9,0,0,132,148,2,2,7,10,2,0,3,7,3,6,11,8,15,7,13,0,0,0,5,97,33.3,0,0,696514,59477,26300,97614,1,0,0,0,0,1,0,1,0,1,low_risk
4325,0.1131,142.24,45000,12.85,0,1,11,0,3373,14,4017.69,3762.23,406.34,380.5,307.31,99.03,0,0,0,142.24,0,1,0,0,11222,1,4,1,1,4,7849,27,2,7,1354,21,24200,2,2,3,8,1020,4789,34.4,0,0,196,17,7,4,0,11,4,2,3,5,3,3,7,7,7,5,11,0,0,0,3,85.7,33.3,0,0,52813,11222,7300,28613,0,0,1,0,1,1,0,0,1,0,low_risk
32000,0.0646,980.19,100000,12.73,0,1,8,0,608,20,30379.8,30379.8,1948.9,1948.9,1620.2,328.7,0,0,0,980.19,0,1,0,0,45943,1,4,1,3,2,45335,72,0,1,608,45,39700,0,5,1,4,5743,39092,1.5,0,0,208,206,21,2,1,21,2,1,1,1,4,6,10,4,9,1,8,0,0,0,1,95,0,0,0,102743,45943,39700,63043,0,0,1,1,0,1,0,1,0,0,low_risk
19000,0.1447,653.73,86000,11.75,0,0,9,0,20517,33,18145.64,18145.64,1292.19,1292.19,854.36,437.83,0,0,0,653.73,0,1,0,0,35543,0,1,0,0,31,15026,70,1,4,10133,75,26000,0,0,1,4,5924,0,101.3,0,0,168,290,8,8,1,17,0,0,3,4,6,18,4,8,28,4,9,0,0,0,1,97,100,0,0,47484,35543,18500,21484,0,0,1,1,0,1,0,1,0,0,low_risk
5600,0.1894,205.11,28000,24.26,0,0,6,0,6749,20,5364.71,5364.71,404.33,404.33,235.29,169.04,0,0,0,205.11,0,1,0,185,13800,0,2,1,2,8,7051,66,0,2,3376,49,17500,1,1,1,4,2300,1524,68.9,0,0,110,365,18,8,1,18,8,0,1,3,1,2,12,4,7,3,6,0,0,0,1,100,0,0,0,28202,13800,4900,10702,0,1,0,1,0,1,0,1,0,0,low_risk
36875,0.118,1221.26,90000,22.88,0,0,11,0,16676,36,35149.24,35149.24,2418.35,2418.35,1725.76,692.59,0,0,0,1221.26,0,1,0,0,220406,0,2,1,1,12,26634,59,0,0,12146,51,40300,0,0,1,2,20037,21824,43.3,0,0,138,173,36,12,4,39,12,0,4,4,7,8,21,8,11,4,11,0,0,0,1,100,14.3,0,0,265679,43310,38500,45379,1,0,0,0,0,1,0,1,0,0,low_risk
7500,0.0756,233.51,67365,12.61,0,2,22,0,7761,47,6937.69,6937.69,676.91,676.91,562.31,114.6,0,0,0,233.51,1,1,0,2121,19991,2,1,0,1,23,12230,59,8,11,2448,36,34500,0,2,7,12,909,9340,23.4,0,0,170,199,2,2,1,7,1,5,2,12,6,13,8,21,38,13,22,0,0,0,8,86.4,33.3,0,0,55109,19991,12200,20609,0,0,0,1,0,1,0,1,1,0,low_risk
35000,0.1894,906.77,85000,26.6,0,0,9,0,23194,19,34285.7,34285.7,1813.54,1813.54,714.3,1099.24,0,0,0,906.77,0,1,0,111,426361,1,4,1,2,3,80176,69,1,1,13319,78,25400,1,1,3,4,53295,2026,91.3,0,0,209,199,10,3,5,10,4,0,2,3,3,4,9,4,5,3,9,0,0,0,3,100,100,0,0,443691,103370,23300,91791,1,0,0,0,1,1,0,1,0,0,low_risk
18000,0.1797,456.79,450000,3.78,1,1,6,0,15862,14,17622.71,17622.71,940.54,940.54,377.29,563.25,0,0,0,456.79,0,1,0,0,54283,0,2,0,1,21,38421,42,0,1,6725,65,20400,2,0,3,2,9047,4538,77.8,0,0,66,122,22,21,2,22,3,0,4,4,4,5,5,4,7,4,6,0,0,0,0,85.7,50,0,0,81136,54283,20400,60736,0,0,1,1,0,1,0,1,1,0,low_risk
5000,0.0881,158.56,34800,21.66,0,0,12,0,4545,14,4755.4,4755.4,314.67,314.67,244.6,70.07,0,0,0,158.56,0,1,0,994,17266,3,1,1,1,4,12721,83,6,11,1675,39,28600,1,0,4,12,1439,21328,16.4,0,0,4,30,1,1,1,1,4,0,5,7,7,7,1,11,12,7,12,0,0,0,7,100,0,0,0,43913,17266,25500,15313,1,0,0,1,0,1,0,1,0,0,low_risk
7500,0.118,248.4,40000,14.22,0,0,6,0,6650,8,7148.98,7148.98,491.88,491.88,351.02,140.86,0,0,0,248.4,0,1,0,0,11319,0,1,0,2,13,4669,71,1,3,4380,51,15500,1,0,1,5,1887,6908,48.8,0,0,23,59,7,7,0,7,7,0,3,4,4,5,2,5,6,4,6,0,0,0,1,100,25,0,0,22100,11319,13500,6600,0,0,0,0,0,1,0,1,0,0,low_risk
3600,0.1691,128.19,29000,18.42,0,1,20,0,6466,34,1581.3,1581.3,2093,2093,2018.7,74.3,0,0,0,428.19,0,1,0,1369,107468,1,1,1,3,12,755,25,2,5,2011,13,51800,3,3,2,9,5373,22355,12.3,0,0,109,59,0,0,1,0,0,0,5,11,9,9,11,18,20,11,20,0,0,0,4,100,0,0,0,167717,7221,25500,3000,1,0,0,1,0,1,0,1,0,0,low_risk
10000,0.1298,336.85,53000,32.7,0,1,10,0,11319,21,9540.16,9540.16,666.49,666.49,459.84,206.65,0,0,0,336.85,0,1,0,0,67649,1,5,0,2,17,56330,33,1,1,5345,39,24800,1,5,1,3,6765,3740,74.4,0,0,152,99,1,1,0,27,1,0,3,4,3,3,14,5,7,4,10,0,0,0,1,100,66.7,0,0,93480,67649,14600,68680,0,0,1,0,0,1,0,1,0,0,low_risk
1250,0.0756,38.92,68000,20.7,0,2,13,0,11396,37,1187.71,1187.71,77.32,77.32,62.29,15.03,0,0,0,38.92,0,1,0,0,52956,4,2,1,2,5,41560,64,5,6,7430,35,40600,2,0,7,8,4074,17247,38,0,0,163,170,4,4,0,4,4,6,3,7,4,14,10,11,27,7,13,0,0,0,6,83.8,0,0,0,86824,52956,27800,46224,1,0,0,0,0,1,0,0,0,0,low_risk
5000,0.1992,185.62,46000,25.1,0,1,7,0,3422,19,4793.06,4793.06,365.71,365.71,206.94,158.77,0,0,0,185.62,0,1,0,0,84563,1,3,0,1,14,81141,106,1,1,1369,46,14500,3,2,2,2,12080,9578,26.3,0,0,100,49,3,3,0,3,1,10,3,3,3,3,14,4,5,3,7,0,0,0,1,47.4,0,0,0,88706,84563,13000,74206,1,0,0,1,0,1,0,1,0,0,low_risk
12000,0.1131,394.63,135000,22.83,0,1,10,0,5741,33,11434.29,11434.29,781.72,781.72,565.71,216.01,0,0,0,394.63,0,1,0,646,134154,2,5,5,6,2,128413,93,0,0,3463,83,12700,6,0,11,6,13415,2766,65.4,0,0,172,223,107,2,3,220,0,8,2,3,2,6,19,5,11,3,10,0,0,0,5,75.8,0,0,0,149731,134154,8000,137031,0,0,1,0,1,1,0,1,0,1,low_risk
5000,0.118,165.6,48000,27.01,0,0,10,0,10687,13,4765.99,4765.99,327.92,327.92,234.01,93.91,0,0,0,165.6,0,1,0,0,41997,1,3,0,2,17,31310,58,2,5,4997,57,18800,0,3,0,7,4200,3,99.9,0,0,29,53,2,2,0,41,17,0,1,3,1,1,4,7,9,3,10,0,0,0,2,100,100,0,0,60745,41997,5000,41945,0,0,1,1,0,1,0,1,0,0,low_risk
20000,0.2235,556.37,75000,15.58,0,0,9,0,12185,19,19628.84,19628.84,1087.91,1087.91,371.16,716.75,0,0,0,556.37,0,1,0,0,543940,1,2,1,2,4,29673,86,0,2,5520,79,23200,0,0,2,4,60438,10523,67,0,0,18,137,14,4,2,14,4,0,4,5,5,8,2,6,15,5,9,0,0,0,1,100,40,0,0,583062,41858,22600,34553,0,0,1,1,0,1,0,1,0,0,low_risk
18000,0.2089,485.85,61817,19.8,0,2,19,1,17921,53,17651.99,17651.99,1003.04,1003.04,348.01,655.03,0,0,0,485.85,0,1,0,0,222258,2,2,0,1,22,204337,53,4,6,7772,44,42600,1,0,4,7,12348,13167,55.5,0,0,193,142,2,2,0,2,0,0,6,9,7,12,23,17,28,9,19,0,0,0,4,95.7,14.3,1,0,232388,222258,29600,189788,0,0,1,1,0,1,0,1,1,0,low_risk
35000,0.234,994.73,135000,10.6,8,1,5,0,38,23,34369.45,34369.45,1943.96,1943.96,630.55,1313.41,0,0,0,994.73,0,1,0,0,19175,0,2,0,1,20,19137,42,0,0,38,22,18700,0,3,3,1,3835,18662,0.2,0,0,123,186,32,20,1,32,0,2,1,1,3,9,8,3,14,1,5,0,0,3,0,65.2,0,0,0,79511,19175,18700,60811,1,0,0,0,1,1,0,1,0,0,low_risk
20000,0.1033,648.45,135000,25.22,0,0,18,1,39991,40,19043.33,19043.33,1285.42,1285.42,956.67,328.75,0,0,0,648.45,0,1,0,0,383010,3,5,4,6,1,77322,73,2,3,3955,65,69300,4,5,10,10,21278,19723,27,0,0,102,104,10,1,2,10,3,0,5,11,5,12,17,12,21,11,18,0,0,0,7,100,0,1,0,431558,117313,27000,95858,1,0,0,1,0,1,0,1,0,0,low_risk
7000,0.1502,242.73,42000,9.91,0,0,9,0,1911,12,6687.83,6687.83,479.62,479.62,312.17,167.45,0,0,0,242.73,0,1,0,0,4727,0,1,1,2,11,2816,67,2,9,672,48,5700,1,0,1,11,525,128,84,0,0,22,143,7,7,0,15,11,1,1,4,1,1,2,8,10,4,9,0,0,0,3,91.7,100,0,0,9900,4727,800,4200,0,0,1,1,0,1,0,1,0,0,low_risk
6000,0.1614,211.36,35480,32.07,0,0,5,0,1585,8,5736.92,5736.92,390.44,390.44,263.08,127.36,0,0,0,211.36,1,1,0,256,19906,0,2,1,1,7,18321,53,0,1,891,54,2500,0,0,1,2,3981,634,69.8,0,0,152,38,14,7,0,14,7,0,2,3,2,2,5,3,3,3,5,0,0,0,1,85.7,50,0,0,37173,19906,2100,34673,0,1,0,0,1,1,0,0,0,1,low_risk
16000,0.0819,325.88,64000,28.8,0,0,9,0,23557,16,15565.16,15565.16,644.48,644.48,434.84,209.64,0,0,0,325.88,0,1,0,0,345243,0,4,0,2,19,59667,76,0,0,16768,69,38000,1,6,0,2,43155,4732,78,0,0,86,174,54,19,1,76,19,0,1,2,2,2,9,4,6,2,9,0,0,0,0,100,50,0,0,391036,83224,21500,76144,1,0,0,1,0,1,0,1,0,0,low_risk
22000,0.1356,506.9,80000,20.9,0,3,15,0,11105,21,21480.48,21480.48,997.23,997.23,519.52,477.71,0,0,0,506.9,0,1,0,0,407037,4,3,2,6,2,23600,67,3,5,5607,37,57600,3,0,4,12,27136,45795,19.5,0,0,199,199,3,2,2,3,2,0,9,9,10,10,8,11,11,9,15,0,0,0,5,100,0,0,0,471979,34705,56900,35361,0,0,0,1,0,1,0,1,0,0,low_risk
11000,0.1072,237.64,102960,10.29,0,0,4,0,9062,29,10720.01,10720.01,468.73,468.73,279.99,188.74,0,0,0,237.64,0,1,0,0,257039,0,2,0,2,16,31064,82,1,2,9062,74,16300,1,1,0,5,64260,7238,55.6,0,0,139,146,8,8,3,107,16,0,1,1,1,6,13,1,13,1,4,0,0,0,1,96.4,0,0,0,277170,40126,16300,37870,0,1,0,1,0,1,0,1,0,0,low_risk
3625,0.1797,131,63000,24.3,0,1,4,0,118086,17,3470.42,3470.42,258.38,258.38,154.58,103.8,0,0,0,131,0,1,0,65,148020,1,2,1,3,11,29934,83,1,1,4801,83,131000,1,3,3,4,37005,1199,80,0,0,120,151,2,2,0,54,1,1,1,2,1,4,10,2,7,2,4,0,0,0,2,88.2,100,0,0,167122,148020,6000,36122,1,0,0,0,0,1,0,1,0,0,low_risk
24900,0.1447,585.47,150000,19.14,1,1,12,0,35312,27,24326.13,24326.13,1150.92,1150.92,573.87,577.05,0,0,0,585.47,0,1,0,0,320657,0,3,0,1,23,52000,51,0,0,4224,69,38100,3,1,1,1,32066,1397,78.5,0,0,146,174,61,23,5,61,4,0,2,5,4,6,9,7,12,5,12,0,0,0,0,96.3,66.7,0,0,389761,87312,6500,90661,1,0,0,1,0,1,0,1,0,0,low_risk
12100,0.234,343.9,125000,11.63,2,1,8,0,1882,9,11881.99,11881.99,672.07,672.07,218.01,454.06,0,0,0,343.9,0,1,0,0,291065,0,3,1,1,9,20173,49,4,4,684,48,4900,4,0,5,5,36383,790,56.1,0,0,55,11,7,7,2,9,0,0,2,4,2,2,3,4,4,4,8,0,0,0,5,77.8,0,0,0,289393,22055,1800,40941,1,0,0,0,1,1,0,1,0,0,low_risk
5500,0.1356,186.81,28000,32.4,0,0,11,0,9001,11,5249.27,5249.27,369.48,369.48,250.73,118.75,0,0,0,186.81,0,1,0,0,39941,1,1,1,1,8,30940,92,4,6,6061,60,33600,1,0,3,7,3631,18044,32.4,0,0,8,52,4,4,0,4,8,0,4,5,7,7,1,10,10,5,11,0,0,0,5,100,14.3,0,0,67167,39941,26700,33567,0,0,1,1,0,1,0,1,0,0,low_risk
10800,0.1033,350.17,55000,16.91,0,0,5,0,8896,10,10283.39,10283.39,694.14,694.14,516.61,177.53,0,0,0,350.17,0,1,0,0,172949,0,2,2,2,8,24154,88,0,0,8896,90,9300,1,0,2,2,43237,404,95.7,0,0,95,122,76,8,4,76,7,0,1,1,2,3,3,2,3,1,5,0,0,0,2,100,100,0,0,193514,33050,9300,27519,0,0,1,1,0,1,0,1,0,0,low_risk
4000,0.234,155.68,140000,12.43,0,1,7,0,21205,9,3843.13,3843.13,306.16,306.16,156.87,149.29,0,0,0,155.68,0,1,0,0,30016,1,3,1,1,5,8811,22,0,0,8110,49,21000,1,1,1,1,5003,0,101.1,0,0,150,190,77,5,0,90,5,0,2,3,2,2,5,4,4,3,7,0,0,0,1,100,100,0,0,61933,30016,11000,40933,0,0,1,0,0,1,0,1,0,0,low_risk
35200,0.1072,1147.75,100000,19.52,0,0,10,0,391,32,33525.96,33525.96,2274.54,2274.54,1674.04,600.5,0,0,0,1147.75,0,1,0,0,169159,1,2,1,2,4,63722,62,1,3,391,32,24500,2,2,2,5,16916,17909,2.1,0,0,138,170,8,4,2,21,4,5,1,1,5,9,11,7,19,1,10,0,0,0,2,84.4,0,0,0,221155,64113,18300,74207,1,0,0,0,0,1,0,1,0,0,low_risk
20000,0.0881,634.23,108000,26.09,0,1,22,0,16468,38,19021.63,19021.63,1248.88,1248.88,978.37,270.51,0,0,0,634.23,0,1,0,0,59079,0,3,1,3,8,42611,66,1,3,3659,46,65000,1,0,2,6,2685,26207,31.6,0,0,123,142,12,8,0,12,0,0,9,11,11,19,8,19,30,11,22,0,0,0,2,97.4,0,0,0,129766,59079,38300,64766,0,0,1,0,0,1,0,1,0,0,low_risk
5600,0.1033,181.57,78000,32.22,0,2,29,0,27511,46,5332.13,5332.13,359.93,359.93,267.87,92.06,0,0,0,181.57,0,1,0,0,142211,0,22,3,5,7,114700,101,1,1,6973,74,75300,1,4,3,6,4904,27021,32.3,0,0,136,122,12,7,0,36,0,0,5,7,5,5,38,7,8,7,29,0,0,0,4,100,0,0,0,221012,142211,39900,145712,0,0,1,1,0,1,0,1,0,0,low_risk
28800,0.0819,905.02,180000,15.33,0,0,8,0,35597,11,27378.24,27378.24,1796.94,1796.94,1421.76,375.18,0,0,0,905.02,0,1,0,0,429145,0,3,0,1,13,63793,70,0,0,15760,64,64000,1,0,0,1,53643,28403,55.6,0,0,157,293,55,13,1,55,13,0,3,3,4,4,5,4,5,3,8,0,0,0,0,100,25,0,0,515930,99390,64000,91405,1,0,0,1,0,1,0,1,0,0,low_risk
5000,0.0756,155.67,59000,8.34,0,0,9,0,5995,21,4750.88,4750.88,309.24,309.24,249.12,60.12,0,0,0,155.67,0,1,0,0,44288,0,3,2,4,7,38293,102,2,2,2099,73,23300,3,2,6,6,4921,16905,26.2,0,0,101,102,9,7,1,9,7,1,5,5,5,5,13,6,7,5,9,0,0,0,4,95.2,0,0,0,61012,44288,22900,37712,0,0,1,0,0,1,0,1,0,0,low_risk
9800,0.1033,317.74,80000,22.49,0,0,10,0,14573,15,9331.23,9331.23,629.86,629.86,468.77,161.09,0,0,0,317.74,0,1,0,0,66135,1,3,1,2,3,51562,27,1,2,3353,47,26800,1,0,2,4,6614,6001,39.4,0,0,36,217,8,3,0,64,3,0,2,6,3,5,3,7,12,6,10,0,0,0,2,93.3,0,0,0,87160,66135,9900,60360,1,0,0,0,0,1,0,1,0,0,low_risk
25000,0.0819,509.19,145000,13.33,0,0,10,0,77516,25,24320.55,24320.55,955.82,955.82,679.45,276.37,0,0,0,509.19,0,1,0,0,395052,1,2,0,2,19,26950,54,2,3,27,52,94100,1,7,0,6,39505,7973,0.3,0,0,79,191,6,6,3,6,13,0,1,5,1,3,5,7,16,5,10,0,0,0,2,100,0,0,0,439227,104466,8000,49627,1,0,0,0,0,1,0,1,0,1,low_risk
24850,0.0646,761.18,110600,28.9,0,2,28,0,22057,66,23591.81,23591.81,1513.44,1513.44,1258.19,255.25,0,0,0,761.18,0,1,0,0,315779,3,3,1,4,6,99707,8,2,8,7338,22,108200,1,13,2,12,11278,63726,20.5,0,0,187,189,2,2,5,2,5,0,7,11,14,23,20,23,39,11,28,0,0,0,3,98.5,14.3,0,0,448987,125571,80200,129773,1,0,0,1,0,1,0,1,0,0,low_risk
15000,0.234,583.78,92000,20.96,1,0,23,0,15197,41,14411.76,14411.76,1148.06,1148.06,588.24,559.82,0,0,0,583.78,0,1,0,0,323444,0,14,0,2,17,105477,105,0,4,2367,100,18300,2,5,0,7,14702,1670,65.9,0,0,126,200,15,15,1,15,15,1,3,6,5,10,25,8,14,6,23,0,0,0,0,94.9,50,0,0,335999,120674,4900,109539,1,0,0,0,0,1,0,1,0,0,low_risk
8000,0.1691,284.87,95000,11.87,0,0,9,0,12106,12,7653.3,7653.3,562.22,562.22,346.7,215.52,0,0,0,284.87,0,1,0,0,28644,0,3,0,0,49,16538,58,1,4,4288,68,13800,1,0,2,4,3183,607,94.8,0,0,98,68,10,10,0,10,0,0,4,5,4,6,3,6,9,5,9,0,0,0,1,100,100,0,0,42287,28644,11600,28487,0,0,1,0,0,1,0,1,0,0,low_risk
16000,0.1298,363.89,92000,14.38,0,1,10,0,11860,15,15616.29,15616.29,716.24,716.24,383.71,332.53,0,0,0,363.89,0,1,0,0,251569,1,2,0,0,39,21370,53,1,2,7009,59,16100,0,7,2,3,25157,0,100.1,0,0,77,210,5,5,3,134,5,0,1,7,1,1,5,7,7,7,10,0,0,0,2,100,100,0,0,276810,33230,7000,40710,1,0,0,1,0,1,0,1,0,0,low_risk
25000,0.234,972.97,81000,29.45,1,0,7,0,39868,15,24019.59,24019.59,1913.44,1913.44,980.41,933.03,0,0,0,972.97,0,1,0,0,54163,0,1,0,1,16,14295,72,0,0,29873,35,90600,1,0,0,1,7738,50732,20.6,0,0,198,258,38,16,0,38,16,1,6,6,6,8,5,6,10,6,7,0,0,0,0,80,16.7,0,0,110600,54163,90600,20000,0,0,1,0,0,1,0,1,0,0,low_risk
12000,0.0646,367.57,89000,16.99,0,0,11,1,17444,25,11392.43,11392.43,730.83,730.83,607.57,123.26,0,0,0,367.57,0,1,0,0,142868,0,3,0,0,45,16742,59,1,2,6579,72,22800,0,1,0,4,14287,2101,88.6,0,0,166,186,9,9,3,9,17,0,4,5,4,6,11,7,11,5,10,0,0,0,1,95.7,75,1,0,182044,34186,18500,44244,1,0,0,1,0,1,0,1,0,0,low_risk
19200,0.1447,451.45,120000,19.67,0,3,22,0,36170,78,18757.49,18757.49,887.47,887.47,442.51,444.96,0,0,0,451.45,0,1,0,0,311403,3,5,2,5,3,83901,74,2,6,26571,44,160200,3,11,5,11,14155,118173,22,0,0,187,204,5,3,2,5,3,0,3,5,13,25,40,16,36,5,22,0,0,0,4,98.7,7.7,0,0,500427,120071,151600,113152,1,0,0,1,0,1,0,1,0,0,low_risk
20000,0.0756,622.68,99000,15.95,1,0,9,0,21614,29,19003.51,19003.51,1236.96,1236.96,996.49,240.47,0,0,0,622.68,0,1,0,0,52353,1,3,1,1,3,30739,75,0,0,10366,76,27600,1,4,0,1,6544,5986,78.3,0,0,134,172,29,3,1,29,15,1,5,5,5,8,15,6,13,5,9,0,0,1,1,96.6,60,0,0,68642,52353,27600,41042,0,0,1,1,0,1,0,1,0,0,low_risk
6000,0.118,198.72,82000,18.59,0,0,8,0,10488,25,5719.19,5719.19,393.51,393.51,280.81,112.7,0,0,0,198.72,0,1,0,0,270253,0,3,1,2,7,36315,67,1,1,8749,58,25600,1,2,4,3,33782,5851,59.9,0,0,148,167,7,7,4,60,7,1,1,2,2,6,9,4,11,2,8,0,0,0,2,96,50,0,0,315077,46803,14600,54477,1,0,0,0,0,1,0,1,0,1,low_risk
21000,0.1502,728.18,117000,30.43,0,0,14,1,22660,20,20063.52,20063.52,1438.84,1438.84,936.48,502.36,0,0,0,728.18,0,1,0,0,325064,3,5,2,2,4,103617,73,0,2,3915,68,37200,0,0,2,5,23219,372,94.3,0,0,62,222,15,4,2,36,8,0,2,8,2,4,8,8,10,8,14,0,0,0,3,100,100,1,0,390579,126277,6500,153379,0,1,0,0,0,1,0,1,0,0,low_risk
8000,0.234,311.35,70000,17.44,1,0,8,0,298,15,7686.27,7686.27,612.3,612.3,313.73,298.57,0,0,0,311.35,0,1,0,0,24539,0,2,1,2,7,24241,81,1,3,53,56,13500,2,0,5,5,3067,4447,1.2,0,0,115,331,10,7,2,15,0,1,1,3,2,5,3,6,10,3,8,0,0,0,2,86.7,0,0,0,43500,24539,4500,30000,0,1,0,0,1,1,0,1,0,1,low_risk
20000,0.1033,648.45,17000,33.33,0,0,8,0,5869,15,19043.33,19043.33,1285.42,1285.42,956.67,328.75,0,0,0,648.45,0,1,0,0,13797,0,5,0,1,22,7928,56,0,0,2526,61,8300,1,4,0,1,1725,274,90.2,0,0,216,131,28,22,0,55,22,5,1,3,1,1,8,3,7,3,8,0,0,0,0,40,100,0,0,22459,13797,2800,14159,0,1,0,0,0,1,0,1,0,1,low_risk
