loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,issue_d_Jan-2019,issue_d_Mar-2019,initial_list_status_w,next_pymnt_d_May-2019,application_type_Joint App,loan_status
6600,0.0881,209.3,79000,25.29,0,0,11,0,40638,33,6113.91,6113.91,621.44,621.44,486.09,135.35,0,0,0,209.3,0,1,0,0,62607,1,2,1,1,3,21969,77,0,2,14731,54,87700,0,0,5,3,5692,39562,47,0,0,275,254,15,3,0,15,3,0,7,8,8,11,14,9,19,8,11,0,0,0,1,100,25,0,0,116404,62607,74700,28704,0,0,1,0,0,1,0,1,1,0,low_risk
10000,0.1131,328.86,109000,23.58,0,0,12,0,8557,45,9289.51,9289.51,949.47,949.47,710.49,238.98,0,0,0,328.86,0,1,0,0,46535,0,6,0,0,29,37978,80,0,2,4553,74,15300,0,14,0,2,3878,5427,56.6,0,0,182,367,19,19,2,48,23,0,2,4,3,10,25,6,18,4,12,0,0,0,0,97.8,66.7,0,0,62900,46535,12500,47600,0,0,1,0,0,1,0,1,1,0,low_risk
8000,0.1447,275.26,126000,21.91,1,1,19,0,42747,29,7457.13,7457.13,812.92,812.92,542.87,270.05,0,0,0,275.26,0,1,0,0,161150,2,4,2,2,4,84856,81,0,0,9500,62,80200,2,3,3,3,8482,34065,50.1,0,0,198,229,42,4,2,81,4,0,10,11,12,15,9,13,17,11,19,0,0,0,2,89.7,33.3,0,0,228306,127603,68200,98481,0,0,1,0,0,1,0,1,1,0,low_risk
25175,0.0756,783.8,90000,39.7,0,0,14,0,22970,21,23287.57,23287.57,2330.25,2330.25,1887.43,442.82,0,0,0,783.8,0,1,0,0,137562,0,8,1,3,11,114592,79,0,0,9527,67,44800,1,2,1,3,9826,21030,52.2,0,0,147,54,29,11,2,29,11,0,3,3,5,6,12,6,7,3,14,0,0,0,1,100,0,0,0,187087,137562,44000,142287,0,0,1,1,0,1,0,1,1,1,low_risk
32000,0.1298,727.78,75000,23.07,0,1,12,0,20947,27,30842.63,30842.63,2137.19,2137.19,1157.37,979.82,0,0,0,727.78,0,1,0,0,180969,1,3,0,1,24,26168,62,1,1,7425,50,51600,0,5,1,3,15081,13322,45.2,0,0,149,212,4,4,4,4,4,0,3,4,3,5,9,8,14,4,12,0,0,0,1,100,33.3,0,0,229518,47115,24300,41918,1,0,0,0,1,1,0,1,1,0,low_risk
24425,0.118,540.86,185000,17.76,0,0,19,0,21082,26,23514.06,23514.06,1590.56,1590.56,910.94,679.62,0,0,0,540.86,0,1,0,0,97449,1,5,0,2,19,76367,62,1,3,5100,49,56700,2,5,2,5,5129,24081,37.1,0,0,90,131,3,3,0,3,5,0,5,9,9,10,7,14,18,9,19,0,0,0,1,100,11.1,0,0,183551,97449,38300,126851,1,0,0,0,0,1,0,1,1,0,low_risk
5000,0.1447,172.04,53352,34.98,0,4,13,0,5954,26,4660.7,4660.7,508.08,508.08,339.3,168.78,0,0,0,172.04,0,1,0,702,225244,3,4,3,6,2,219290,91,3,6,1087,76,17100,10,2,17,12,17326,6704,24.7,0,0,121,124,6,2,0,7,0,1,3,5,4,8,13,9,13,5,13,0,0,0,6,95.8,0,0,0,237274,225244,8900,220174,0,0,1,1,0,1,0,1,1,0,low_risk
10600,0.118,351.06,44000,39.61,0,0,7,0,9953,12,9852.21,9852.21,1039.28,1039.28,747.79,291.49,0,0,0,351.06,0,1,0,0,107105,0,3,1,2,10,28863,60,1,1,5672,63,14000,2,0,2,3,15301,4047,71.1,0,0,79,167,9,9,2,9,10,0,3,3,3,4,5,3,5,3,7,0,0,0,2,91.7,33.3,0,0,149807,38816,14000,47807,1,0,0,1,0,1,0,1,1,1,low_risk
25000,0.2235,695.46,65000,18.02,0,0,8,0,13726,22,24297.57,24297.57,2024.3,2024.3,702.43,1321.87,0,0,0,695.46,0,1,0,0,192210,1,1,1,1,4,27996,99,2,3,6887,83,21900,1,1,2,5,24026,4462,70.8,0,0,103,120,8,4,2,11,4,0,3,6,3,4,5,6,15,6,8,0,0,0,3,100,33.3,0,0,205829,41722,15300,28252,1,0,0,1,0,1,0,1,1,0,low_risk
18500,0.1356,628.34,79000,15.51,0,0,17,0,14425,50,17227.86,17227.86,1822.31,1822.31,1272.14,550.17,0,0,0,628.34,0,1,0,0,206061,2,2,1,6,6,6923,59,1,1,7395,61,23200,1,5,0,7,12879,1296,90.2,0,0,129,170,5,5,2,26,18,3,4,9,4,9,25,14,22,9,17,0,0,0,2,90,100,0,0,234975,21348,13200,11750,1,0,0,0,1,1,0,1,1,0,low_risk
7500,0.1356,254.74,95000,12.85,0,0,13,1,3345,17,6984.25,6984.25,752.92,752.92,515.75,237.17,0,0,0,254.74,0,1,0,0,79341,1,10,1,2,2,75996,101,0,0,3345,97,6300,1,0,3,2,7213,2955,53.1,0,0,157,173,28,2,0,28,2,0,1,1,3,3,13,3,4,1,13,0,0,0,1,100,0,1,0,81626,79341,6300,75326,0,0,1,0,0,1,0,0,1,0,low_risk
20000,0.0702,617.73,233000,14.92,0,0,9,0,29503,22,18489.01,18489.01,1860.99,1860.99,1510.99,350,0,0,0,617.73,0,1,0,0,403438,0,2,0,1,21,48853,24,0,1,28674,9,108500,1,0,1,3,44826,70497,1.8,0,0,165,410,20,7,4,46,8,0,2,2,3,4,8,5,9,2,9,0,0,0,1,100,0,0,0,545592,78366,100000,90794,1,0,0,0,0,1,0,1,1,0,low_risk
24000,0.1072,518.48,44000,24.93,0,0,7,0,378,10,23079.59,23079.59,1526.85,1526.85,920.41,606.44,0,0,0,518.48,0,1,0,0,22921,0,2,0,2,19,22543,59,1,4,265,28,44200,1,0,0,6,3274,39822,0.9,0,0,24,112,10,10,1,10,24,0,2,2,4,6,2,5,7,2,7,0,0,0,1,100,0,0,0,82409,22921,40200,38209,0,1,0,0,0,1,0,1,1,0,low_risk
22625,0.1797,817.61,68000,22.56,0,1,14,0,3706,27,21166.98,21166.98,2407.66,2407.66,1458.02,949.64,0,0,0,817.61,0,1,0,0,45956,4,5,4,4,3,42250,88,2,2,2367,48,47900,2,2,3,6,3283,38694,8.7,0,0,83,102,2,2,0,2,2,0,5,5,7,10,13,9,14,5,14,0,0,0,6,100,0,0,0,95947,45956,42400,48047,0,0,1,0,0,1,0,1,1,0,low_risk
15000,0.118,332.16,79000,24.36,1,1,12,0,42702,19,14440.55,14440.55,976.81,976.81,559.45,417.36,0,0,0,332.16,0,1,0,0,185427,2,1,0,1,24,3569,45,2,4,1408,32,90800,1,0,1,5,16857,4405,31.2,0,0,55,249,1,1,2,1,1,2,3,6,4,7,2,10,15,6,11,0,0,0,2,68.4,0,0,0,314800,46271,6400,8000,1,0,0,0,0,1,0,1,1,0,low_risk
14400,0.118,476.92,60000,18.3,0,2,11,0,18672,32,13726.06,13726.06,1005.76,1005.76,673.94,331.82,0,0,0,476.92,0,1,0,0,433396,2,1,0,2,15,4314,67,1,1,8627,45,44400,6,3,5,5,43340,17973,40.1,0,0,195,252,5,5,3,75,4,1,3,6,4,6,12,9,17,6,11,0,0,0,2,84.4,50,0,0,463396,22986,30000,6400,1,0,0,0,0,1,0,1,0,1,low_risk
15000,0.1072,489.1,70000,19.12,0,0,9,0,9181,10,14286.63,14286.63,1013.93,1013.93,713.37,300.56,0,0,0,489.1,0,1,0,163,30270,0,2,0,0,25,21089,62,1,1,2604,66,12200,0,0,1,1,3363,2219,80.5,0,0,58,65,10,10,0,10,7,0,5,5,5,6,2,7,8,5,9,0,0,0,1,90,80,0,0,46200,30270,11400,34000,0,0,1,1,0,1,0,1,0,0,low_risk
1500,0.1894,54.94,76000,16.04,0,0,10,0,5968,22,1404.72,1404.72,161.66,161.66,95.28,66.38,0,0,0,54.94,0,1,0,84,24432,0,5,1,4,7,18464,53,0,0,1789,59,6700,6,0,8,4,2443,839,85.8,0,0,249,178,26,7,0,26,7,0,4,5,4,4,12,5,10,5,10,0,0,0,1,95.5,75,0,0,41727,24432,5900,35027,0,0,1,0,0,1,0,0,1,0,low_risk
24000,0.1033,513.84,135578,25.95,0,1,19,0,58302,52,23382.88,23382.88,1117.21,1117.21,617.12,500.09,0,0,0,513.84,0,1,0,0,234424,0,5,0,2,18,69640,72,0,1,7140,59,161000,1,5,3,4,13024,73254,40,0,0,203,157,22,15,3,22,0,0,6,10,7,14,28,13,20,10,19,0,0,0,0,100,0,0,0,366216,127942,95700,96866,1,0,0,0,0,1,0,0,0,0,low_risk
5000,0.1614,176.14,46000,17.66,0,0,10,0,9425,18,4780.75,4780.75,367.44,367.44,219.25,148.19,0,0,0,200.27,0,1,0,0,17040,2,1,1,1,12,7615,76,2,5,4456,60,18600,2,0,2,6,1704,1388,82.4,0,0,52,64,4,4,0,4,11,1,3,6,3,5,4,8,13,6,10,0,0,0,3,94.4,33.3,0,0,28600,17040,7900,10000,0,1,0,0,0,1,0,1,0,0,low_risk
12000,0.1992,445.48,70000,29.45,0,1,15,0,15530,20,11248.83,11248.83,1309.88,1309.88,751.17,558.71,0,0,0,445.48,0,1,0,337,35841,2,2,1,1,8,20311,53,2,3,3149,55,26900,0,0,2,4,2389,5789,64.5,0,0,78,78,2,2,0,4,4,0,7,11,8,8,7,12,13,11,15,0,0,0,3,90,37.5,0,0,65175,35841,16300,38275,0,0,1,1,0,1,0,1,1,0,low_risk
5000,0.0702,154.44,36000,13.83,0,0,17,0,6168,19,4622.23,4622.23,459.42,459.42,377.77,81.65,0,0,0,154.44,0,1,0,0,118410,0,15,0,2,21,112242,110,0,1,3581,108,8100,0,0,0,3,6965,1932,76.1,0,0,88,65,17,17,0,17,16,0,2,2,2,2,16,2,3,2,17,0,0,0,0,100,50,0,0,110076,118410,8100,101976,0,0,1,0,0,1,0,1,1,0,low_risk
16000,0.118,354.3,125000,10.19,0,0,17,0,37554,34,15604.13,15604.13,766.29,766.29,395.87,370.42,0,0,0,354.3,0,1,0,0,326016,1,2,1,2,11,22603,80,1,1,2757,51,90500,2,2,4,3,19177,17270,15.3,0,0,190,201,4,4,3,38,1,0,2,5,5,9,7,14,24,5,17,0,0,0,2,100,0,0,0,393999,60157,20400,28379,1,0,0,0,0,1,0,1,0,0,low_risk
15000,0.118,496.79,137000,7.84,1,1,12,1,13821,28,13941.79,13941.79,1470.7,1470.7,1058.21,412.49,0,0,0,496.79,0,1,0,0,377453,0,1,0,0,27,4011,40,0,6,6450,60,19900,1,0,2,6,31454,654,93.8,0,0,139,410,16,16,2,16,4,0,5,8,5,5,16,10,10,8,12,0,0,0,0,96,80,1,0,404900,17832,10500,10000,1,0,0,0,0,1,0,1,1,0,low_risk
32000,0.1298,1077.9,200000,11.09,1,1,13,0,32158,26,29780.87,29780.87,3187.55,3187.55,2219.13,968.42,0,0,0,1077.9,0,1,0,0,206059,1,5,1,4,2,173901,53,0,4,11903,64,42000,0,0,2,8,17172,1592,94.2,0,0,145,268,18,2,3,24,2,1,4,5,4,7,10,8,13,5,13,0,0,0,1,92.3,75,0,0,227040,206059,27500,185040,0,1,0,0,1,1,0,1,1,0,low_risk
23000,0.0881,729.37,155000,14.73,0,1,14,0,30575,19,21874.86,21874.86,1492.52,1492.52,1125.14,367.38,0,0,0,729.37,0,1,0,0,328560,0,3,0,2,16,50171,68,1,3,8742,69,43800,4,0,4,5,23469,7315,80.1,0,0,150,71,9,9,2,13,1,0,7,8,8,8,7,10,10,8,14,0,0,0,1,100,75,0,0,373996,80746,36800,66957,1,0,0,1,0,1,0,1,0,0,low_risk
30000,0.1356,691.23,86000,15.04,1,0,12,0,31822,21,28931.32,28931.32,2028.49,2028.49,1068.68,959.81,0,0,0,691.23,0,1,0,0,246392,0,1,0,1,23,1091,46,0,0,9285,82,38000,1,1,0,1,20533,859,96.8,0,0,102,179,71,23,5,71,23,0,6,8,6,6,5,9,11,8,12,0,0,0,0,95.2,83.3,0,0,297200,32913,26800,2400,1,0,0,0,0,1,0,1,1,0,low_risk
17000,0.0702,525.07,93000,19.59,0,0,10,0,62347,33,15715.66,15715.66,1561.95,1561.95,1284.34,277.61,0,0,0,525.07,0,1,0,0,450508,1,1,0,0,34,12683,44,4,6,11697,61,94000,0,7,0,6,45051,29171,51.4,0,0,119,157,5,5,2,5,14,0,5,7,5,15,8,7,23,7,10,0,0,0,4,100,20,0,0,566205,75030,60000,29185,1,0,0,0,0,1,0,1,1,0,low_risk
10000,0.0646,306.31,53500,10.38,0,0,11,0,7407,15,9188.13,9188.13,961.75,961.75,811.87,149.88,0,0,0,306.31,0,1,0,0,36841,2,2,0,1,14,29434,121,5,9,2188,80,21800,0,1,0,10,3349,11412,34,0,0,146,25,2,2,0,2,13,0,5,8,6,7,5,9,10,8,11,0,0,0,5,100,0,0,0,46124,36841,17300,24324,0,0,1,0,0,1,0,1,1,0,low_risk
8750,0.1502,303.41,47259,29.33,1,0,10,0,8778,22,6637.18,6637.18,2395.63,2395.63,2112.82,282.81,0,0,0,303.41,0,1,0,0,125167,0,2,0,3,15,40105,82,1,2,3147,76,16000,1,0,2,6,12517,2342,70,0,0,131,95,8,8,1,39,5,5,3,6,3,4,12,7,9,6,10,0,0,1,1,72.7,0,0,0,143129,48883,7800,48677,1,0,0,1,0,1,0,1,1,0,low_risk
10000,0.118,221.44,43417,25.76,0,0,18,1,8730,40,9627.04,9627.04,651.21,651.21,372.96,278.25,0,0,0,221.44,0,1,0,0,64290,2,2,0,1,17,55560,63,3,6,2284,36,32000,1,0,1,7,3782,19283,26.4,0,0,216,153,2,2,0,2,7,2,5,8,9,9,23,16,17,8,18,0,0,0,3,94.9,11.1,1,0,94820,64290,26200,62820,0,1,0,0,0,1,0,1,1,0,low_risk
15000,0.1033,486.34,165000,11.95,0,1,15,0,5098,31,13919.09,13919.09,1463.33,1463.33,1080.91,382.42,0,0,0,486.34,0,1,0,164,55005,4,4,1,3,4,49907,64,4,5,2090,41,27000,2,1,2,8,3667,5684,21.3,0,0,243,66,1,1,0,1,4,3,4,5,4,5,17,11,14,5,15,0,0,0,5,86.7,50,0,0,96315,55005,9200,69315,1,0,0,0,0,1,0,1,1,0,low_risk
17600,0.0881,558.13,170000,10.61,0,0,5,0,11058,12,16303.78,16303.78,1657.16,1657.16,1296.22,360.94,0,0,0,558.13,0,1,0,0,47680,0,2,0,1,21,36622,54,0,1,11058,55,20000,2,2,0,2,9536,2442,81.9,0,0,122,213,21,21,0,69,21,0,1,1,2,3,8,3,4,1,5,0,0,0,0,100,50,0,0,80769,47680,13500,60769,1,0,0,0,0,1,0,1,1,0,low_risk
5600,0.2089,210.67,88000,27.18,3,1,14,0,10877,25,5371.66,5371.66,453.84,453.84,228.34,225.5,0,0,0,210.67,0,1,0,0,204417,3,5,2,5,2,29592,65,2,2,2346,66,15100,4,0,2,7,14601,3209,74.3,1,0,119,233,5,2,2,5,5,2,5,7,6,6,13,8,10,7,14,0,0,1,4,76,66.7,0,0,246861,40469,12500,45867,1,0,0,0,0,1,0,1,0,0,low_risk
30000,0.1072,978.19,98000,16.7,0,0,12,0,24103,19,24909.44,24909.44,5783.84,5783.84,5090.56,693.28,0,0,0,978.19,0,1,0,0,343055,1,2,1,1,7,25979,73,1,1,17441,69,37400,0,0,2,4,28588,0,108.4,0,0,111,114,5,5,2,5,7,0,4,5,4,7,4,9,13,5,12,0,0,0,4,94.7,100,0,0,368522,50082,21100,35574,1,0,0,1,0,1,0,1,1,0,low_risk
3000,0.234,116.76,62000,6.33,0,1,6,0,307,13,2821.79,2821.79,342.48,342.48,178.21,164.27,0,0,0,116.76,0,1,0,0,4758,3,1,1,1,7,4451,80,4,4,256,26,12700,0,0,4,5,952,4393,6.5,0,0,122,172,1,1,0,1,1,1,2,2,4,7,5,5,8,2,6,0,0,0,5,84.6,0,0,0,18280,4758,4700,5580,0,0,1,1,0,1,0,1,1,0,low_risk
35500,0.1033,760.05,110000,28.17,0,0,17,0,53419,29,34124.87,34124.87,2300.52,2300.52,1375.13,925.39,0,0,0,760.05,0,1,0,0,93449,1,4,0,1,19,40030,51,1,3,21291,55,92500,1,5,1,4,5497,19861,71.1,0,0,270,148,5,5,1,24,9,0,4,7,5,11,5,13,23,7,17,0,0,0,1,100,60,0,0,171023,93449,68800,78523,0,0,1,0,1,1,0,1,1,0,low_risk
12000,0.1356,276.49,76500,22.48,0,1,16,0,11084,28,11716.63,11716.63,580.1,580.1,283.37,296.73,0,0,0,276.49,0,1,0,0,63200,1,2,2,4,10,51910,94,5,11,3084,50,35800,0,6,2,15,3950,13243,43.2,0,0,139,266,5,5,2,5,5,2,4,8,6,8,7,13,17,8,16,0,0,0,7,89.3,16.7,0,0,95077,63200,23300,55638,0,0,1,0,0,1,0,1,0,0,low_risk
6000,0.1502,208.06,47690,18.7,0,0,9,0,8311,14,5596.11,5596.11,614.17,614.17,403.89,210.28,0,0,0,208.06,0,1,0,259,234877,1,4,0,1,16,13067,39,0,0,1975,51,8500,1,2,1,2,26097,165,96.7,0,0,183,61,31,4,1,31,7,0,3,4,3,3,9,4,4,4,9,0,0,0,1,100,100,0,0,255811,21378,5000,33561,1,0,0,1,0,1,0,1,1,0,low_risk
8000,0.1894,293.01,65000,16.43,0,1,6,0,733,7,7390,7390,961.12,961.12,610,351.12,0,0,0,299.56,0,1,0,263,39608,1,3,2,4,4,38875,85,0,1,320,80,4200,9,1,2,5,6601,3467,17.5,0,0,19,45,15,4,0,15,4,0,3,3,3,3,4,3,3,3,6,0,0,0,2,100,0,0,0,49697,39608,4200,45497,0,0,1,1,0,1,0,1,1,0,low_risk
20000,0.1131,657.72,110000,25.89,0,0,7,0,5402,15,19057.13,19057.13,1372,1372,942.87,429.13,0,0,0,657.72,0,1,0,59,26675,1,4,1,4,2,21273,31,0,0,5402,32,15400,2,2,0,4,3811,9398,36.5,0,0,71,143,46,2,0,54,22,0,1,1,2,3,7,3,8,1,7,0,0,0,1,100,0,0,0,83734,26675,14800,68334,0,0,1,0,0,1,0,1,0,0,low_risk
22000,0.1447,517.28,28933,58.61,0,0,9,0,2637,20,21234.86,21234.86,1516.47,1516.47,765.14,751.33,0,0,0,517.28,0,1,0,0,95063,3,3,1,1,5,30738,56,2,4,776,50,12400,0,0,0,5,10563,2824,21.6,0,0,165,245,6,5,2,73,17,2,1,3,1,6,6,5,12,3,9,0,0,0,3,90,0,0,0,149336,33375,3600,54936,1,0,0,0,0,1,0,1,1,1,low_risk
20000,0.0881,413.33,115000,13.64,0,1,24,0,16686,37,19194.63,19194.63,1220.41,1220.41,805.37,415.04,0,0,0,413.33,0,1,0,0,93807,2,5,1,3,4,77121,86,3,7,4805,73,32300,0,4,4,10,3909,12536,56.9,0,0,149,140,2,2,0,2,4,0,12,14,16,20,12,19,25,14,24,0,0,0,4,100,37.5,0,0,121776,93807,29100,89476,0,0,1,0,0,1,0,1,1,0,low_risk
18000,0.1033,385.38,72000,20.87,0,1,11,0,26159,23,17302.74,17302.74,1135.48,1135.48,697.26,438.22,0,0,0,385.38,0,1,0,0,201042,0,1,1,1,8,17087,92,0,0,6504,78,36800,0,3,4,2,22338,3824,84,0,0,222,318,64,8,4,64,1,0,4,7,4,7,5,9,14,7,11,0,0,0,2,87,75,0,0,214700,43246,23900,18585,1,0,0,0,0,1,0,1,1,0,low_risk
15000,0.1298,341.15,74000,17.79,0,3,26,0,21642,53,14457.47,14457.47,1001.82,1001.82,542.53,459.29,0,0,0,341.15,0,1,0,0,158098,3,13,1,1,3,55317,104,2,2,4749,90,32000,0,1,6,3,6081,4047,82.6,0,0,175,230,1,1,1,3,4,0,9,12,9,10,39,12,13,12,26,0,0,0,3,100,88.9,0,0,179627,76959,23300,53240,1,0,0,1,0,1,0,1,1,0,low_risk
10000,0.0819,314.25,171000,7.94,0,0,24,0,5612,45,9256.95,9256.95,933.65,933.65,743.05,190.6,0,0,0,314.25,0,1,0,0,685891,3,2,1,1,2,32383,74,2,3,3588,18,169000,2,0,7,5,29821,141305,3.1,0,0,142,259,6,2,1,6,2,0,4,5,14,22,9,21,35,5,24,0,0,0,4,97.8,0,0,0,862343,37995,145900,43593,1,0,0,0,0,1,0,1,1,0,low_risk
4800,0.1797,173.46,77143,33.63,0,0,34,0,40322,74,4490.67,4490.67,510.8,510.8,309.33,201.47,0,0,0,173.46,0,1,0,3430,502183,0,8,1,3,8,461861,110,2,2,10347,84,72500,1,0,0,5,15693,12741,73.5,0,0,191,242,9,8,0,9,14,0,11,14,14,17,39,26,35,14,34,0,0,0,3,95.8,42.9,0,0,468771,502183,48000,396271,0,1,0,0,1,1,0,1,1,0,low_risk
15500,0.1502,537.47,83000,26.76,0,1,18,1,25431,28,14456.66,14456.66,1631.81,1631.81,1043.34,588.47,0,0,0,537.47,0,1,0,0,253333,2,4,0,3,14,64472,71,6,9,10159,43,80900,4,0,3,13,14074,41549,37.8,0,0,156,60,5,5,1,6,5,0,5,6,7,12,7,13,20,6,18,0,0,0,6,100,0,1,0,309846,89903,66800,60062,1,0,0,1,0,1,0,1,1,0,low_risk
14400,0.1614,351.26,140000,6.66,0,0,7,1,9925,23,13920.87,13920.87,989.23,989.23,479.13,510.1,0,0,0,351.26,0,1,0,3388,14257,1,1,0,0,26,4332,26,3,3,2525,41,18200,0,1,1,3,2037,3223,55.2,0,0,135,199,2,2,1,8,8,4,2,4,3,10,6,6,16,4,7,0,0,0,3,82.6,33.3,1,0,34701,14257,7200,16501,0,0,1,0,0,1,0,1,1,0,low_risk
35000,0.0881,723.32,120000,35.78,0,1,20,0,56618,46,33590.62,33590.62,2135.7,2135.7,1409.38,726.32,0,0,0,723.32,0,1,0,0,311056,1,6,0,3,17,159409,73,1,4,12160,58,120700,1,1,4,7,15553,39485,40.8,0,0,147,299,2,2,3,2,2,0,4,7,7,12,18,13,25,7,20,0,0,0,1,100,14.3,0,0,471967,216027,66700,243317,1,0,0,0,0,1,0,1,1,0,low_risk
6000,0.1131,197.32,207000,34.03,0,1,16,0,32679,33,5573.7,5573.7,584.42,584.42,426.3,158.12,0,0,0,197.32,0,1,0,0,264539,2,8,3,5,3,195536,66,0,0,14090,69,42400,2,1,5,5,17636,3700,89.3,0,0,182,344,25,3,0,25,3,0,4,5,4,7,14,7,18,5,16,0,0,0,3,84.8,75,0,0,377711,264539,34500,297945,0,1,0,1,0,1,0,1,1,0,low_risk
27125,0.118,898.35,110000,33.6,0,0,17,0,46345,27,25211.44,25211.44,2659.49,2659.49,1913.56,745.93,0,0,0,898.35,0,1,0,0,128037,2,2,1,2,2,81692,71,3,3,13267,52,112500,0,0,1,5,8002,44167,55.1,0,0,156,300,2,2,0,10,2,0,6,11,6,8,7,15,20,11,17,0,0,0,4,100,0,0,0,205034,128037,82500,92534,0,1,0,1,0,1,0,1,1,0,low_risk
32000,0.1072,691.3,163555,6.23,0,1,11,0,1797,23,30772.8,30772.8,2073.9,2073.9,1227.2,846.7,0,0,0,691.3,0,1,0,0,233610,0,2,2,2,9,231813,33,1,1,833,18,27800,0,1,1,3,21237,24199,4.7,0,0,151,43,10,9,0,10,0,0,3,4,7,7,14,9,9,4,11,0,0,0,3,100,14.3,0,0,270032,233610,25400,242232,0,0,1,1,0,1,0,1,1,0,low_risk
20000,0.2089,752.38,35000,22.22,0,1,5,0,2743,11,18766.13,18766.13,2210.72,2210.72,1233.87,976.85,0,0,0,752.38,0,1,0,0,23337,1,2,1,2,2,20594,90,0,1,563,77,7500,0,0,1,3,4667,3815,15.2,0,0,144,70,14,2,0,14,2,0,2,3,2,2,7,3,4,3,5,0,0,0,1,100,0,0,0,30320,23337,4500,22820,0,0,1,0,0,1,0,1,1,0,low_risk
7000,0.1131,230.21,52000,26.66,0,0,8,0,4559,26,6502.64,6502.64,681.83,681.83,497.36,184.47,0,0,0,230.21,0,1,0,6172,53001,0,2,0,2,16,48442,80,0,1,1322,78,6200,3,5,0,3,6625,1379,70.7,0,0,125,218,23,16,3,25,16,5,4,6,4,8,7,6,16,6,8,0,0,0,0,76.9,50,0,0,64041,53001,4700,57841,0,0,1,0,0,1,0,1,1,0,low_risk
36800,0.0881,1166.98,114000,37.22,0,0,9,0,25447,40,34089.78,34089.78,3464.92,3464.92,2710.22,754.7,0,0,0,1166.98,0,1,0,0,279061,0,3,0,5,13,134852,53,0,1,15832,58,45600,2,0,0,6,31007,17023,57.2,0,0,154,166,14,13,1,27,14,1,2,3,3,6,29,4,9,3,9,0,0,0,0,100,33.3,0,0,349933,170093,39800,163435,1,0,0,0,0,1,0,1,1,0,low_risk
19000,0.1797,686.61,150300,25.58,1,1,21,0,80184,38,17775.59,17775.59,2021.89,2021.89,1224.41,797.48,0,0,0,686.61,1,1,0,2139,1200883,2,8,2,7,2,127169,87,0,1,13936,77,122800,1,0,1,8,57185,31821,70.8,0,0,118,376,19,2,7,19,6,1,8,10,9,13,11,11,20,10,21,0,0,0,2,88.9,33.3,0,0,1355260,207353,110300,146319,1,0,0,0,0,1,0,0,1,0,low_risk
20000,0.2235,556.37,105000,14.5,1,2,18,1,10043,27,19628.84,19628.84,1249.32,1249.32,371.16,878.16,0,0,0,556.37,0,1,0,0,32083,2,2,2,2,6,22040,84,2,3,2246,62,25000,4,0,7,5,2139,10681,44.1,0,0,54,466,2,2,1,2,2,0,9,13,12,12,4,16,22,13,18,0,0,0,4,88.5,22.2,1,0,51399,32083,19100,26399,1,0,0,0,0,1,0,0,0,0,low_risk
8000,0.1356,271.72,35000,17.11,0,0,5,1,6732,5,7449.87,7449.87,803.11,803.11,550.13,252.98,0,0,0,271.72,0,1,0,0,14822,0,1,1,1,10,8090,81,0,1,4368,50,19700,1,0,1,2,2964,12968,34.2,0,0,10,51,23,10,0,23,10,0,3,3,4,4,1,4,4,3,5,0,0,0,1,100,0,1,0,29700,14822,19700,10000,0,0,1,0,0,1,0,1,1,0,low_risk
4725,0.234,183.89,40347,39.24,0,1,5,0,2084,24,4444.34,4444.34,539.39,539.39,280.66,258.73,0,0,0,183.89,0,1,0,4877,29255,1,4,1,5,5,27171,86,0,0,2084,85,3000,3,0,2,5,5851,916,69.5,0,0,115,230,140,5,0,230,5,5,1,1,1,5,17,1,6,1,5,0,0,0,1,79.2,0,0,0,34630,29255,3000,31630,0,1,0,1,0,1,0,0,1,0,low_risk
